"X1";"X2"
-0,00652704093309803;0,397162296969234
1,59634813261906;2,34522472312868
1,40800771683329;1,07005485824457
-0,487034869406753;0,324830234907385
1,78797873177397;1,4024287003107
0,801352773630529;1,11278683785954
0,231817182780984;-0,322799771168511
1,25234483466841;0,151862679010339
0,58405252702465;1,25452205353105
0,165459162012701;-0,804897820912783
-0,622908605653322;-0,562586233184033
-0,730647954184166;-1,5412075655679
-0,853009948329254;-2,20966826913584
-1,1610308575542;-2,17192171403452
0,244872195989859;-0,389989599112146
-2,70776262416667;-3,31804476296832
-1,07235655487565;-1,55915063267636
0,776190450530123;2,22970504894983
-0,504741972606244;-0,688103205292658
0,490524903202654;-0,62599735429346
0,381789855610643;0,679414251220118
0,157921530122068;1,64548544891362
-0,862290939713895;-0,653621376088998
-0,659213568814855;0,16185550872038
1,9139644552385;2,61768650858499
0,565771506917114;0,749860317705431
0,403327753383528;0,383006995268101
-0,758599373880542;-1,80232437622354
-0,16385537872868;-0,0796074875365868
-2,21697491072015;-0,818716273839397
0,758787715022442;0,170152291297146
1,10173323707532;1,71948904890969
-0,654493334569267;-0,46128804449656
-0,715847965212312;-0,804187751144062
-0,356750082601241;-0,0538637236254725
-0,385752795578562;-0,969544530359123
-0,869215091120144;-1,26664768422564
0,229486585783993;0,834247562415096
-1,33453837563428;-2,11404485733916
-0,558608815382875;-0,490433286173356
1,11181400488956;1,48485387731442
0,276037072565585;-0,447476037352159
-1,40187599668583;-1,26792239080742
-0,164969858075922;0,350475958930136
-1,18628435885864;-1,44765428645573
-0,449902337062954;-0,290644341298531
-0,100939045675817;0,322302917299181
-0,259570881930145;0,188277966270023
1,16951598141846;1,62024146410644
1,78861997474929;1,58493408080655
0,490984390849311;1,31023751846482
-1,00380578527967;-1,6227161753605
-1,30012185684739;-2,38444040900937
0,382936213534585;-0,332933414599761
-0,823114175149435;0,399539111047552
-0,555967329661389;0,248931950497076
2,24594342352552;1,47473887660011
-0,43641705139791;-0,887569253703564
0,10515401418778;-0,404823828126932
-0,100385164480654;-0,0929465621946364
0,259747507450986;-0,898060007317759
-0,475209200754821;-2,10942186745834
1,35738710047812;2,66172861500215
-1,29475399548061;-2,28532308078163
-0,491587836731647;-0,539692198950766
-1,55727914139169;-1,60355455153282
1,32019817932562;1,49060551733298
1,53081232820502;2,44730626848
-1,44221119243346;-1,3519859822079
1,49319585222467;2,07650890684717
-2,00288865178514;-3,36011449870596
-2,44582650872246;-2,78909455480048
0,0493498752228053;0,089852253873947
1,06114699368377;-0,918661321900749
-0,185889390746857;1,57984871389072
0,743674072228669;0,593225425380936
0,299907290038313;0,728569596253289
1,81084067619744;2,14722372767153
-1,52907006933414;-0,869168122726193
1,566552248625;0,340715243381694
-0,325247386053197;-0,0261933219446574
0,135249027547704;1,90174961478989
0,516369138992836;1,65590082421376
-1,32082986631723;-2,40288436433254
-0,00013329848088417;-1,56554763869555
1,10809245124168;1,59986361139219
-0,964122668340895;-1,28765917261439
-1,89944697278775;-1,9116668730529
0,602586614675715;-0,594382868293447
-0,00583383323955916;-0,748894071172239
3,17541316327045;4,04741382418948
1,52261287541049;0,547747836002384
-0,859114018207995;-0,823419644950192
0,134880723736483;-0,778145121554399
-0,0487670021353618;-1,03709423681885
-0,690013712059428;-1,05383711341568
-1,29651015774448;-1,74367796930523
-0,655653654243132;-0,577380506588776
1,76844865070445;0,920095279955519
-0,33495682156202;-0,0615550414850703
